county,week,week number,Examination Gloves,Lab Supplies,Viral Testing Media,Test Kits,Swabs,Surgical or Examination Gowns,Medical Equipment,Wipes,Surgical Masks,Cloth Masks,Shoe Covers,Other / None of the above,Face Shields (Disposable),N-95 Respirators,Hand Sanitizers,Cleaning Supplies,Sample Collecting Kits,Coveralls (Hospitals or EMS),Pharmaceuticals,Goggles,Body Bags,KN95 Respirators,Ventilators,Personnel,Beds/Cots,Lab Kit,Lab Platform,Bedding Accessories,Fit Testing Supplies
['Siskiyou'],2021-02-13 to 2021-02-19,11,[1288000.0],[0.0],[44142.0],[226520.0],[197407.0],[106484.0],[67550.0],[7000.0],[4269600.0],[346079.0],[0.0],[350.0],[35224.0],[861000.0],[60732.0],[0.0],[73500.0],[0.0],[2905.0],[0.0],[0.0],[70000.0],[0.0],[35.0],[0.0],[0.0],[0.0],[0.0],[98.0]
['Del Norte'],2021-02-13 to 2021-02-19,11,[8082900.0],[0.0],[355005.0],[141995.0],[358400.0],[585102.0],[0.0],[847392.0],[9976400.0],[381220.0],[28000.0],[211246.0],[90300.0],[1496530.0],[184044.0],[42.0],[322350.0],[10500.0],[0.0],[8400.0],[0.0],[190820.0],[0.0],[42.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Plumas'],2021-02-13 to 2021-02-19,11,[308000.0],[0.0],[19600.0],[40320.0],[70000.0],[18200.0],[19600.0],[37800.0],[661800.0],[107400.0],[0.0],[16422.0],[30912.0],[94920.0],[25116.0],[0.0],[0.0],[2814.0],[1414.0],[5600.0],[0.0],[0.0],[168.0],[0.0],[0.0],[0.0],[0.0],[0.0],[133.0]
['Tehama'],2021-02-13 to 2021-02-19,11,[535360.0],[0.0],[700.0],[222600.0],[24500.0],[33600.0],[19600.0],[44800.0],[2913200.0],[176875.0],[0.0],[54866.0],[67200.0],[412440.0],[48356.0],[0.0],[12600.0],[0.0],[3472.0],[1400.0],[0.0],[0.0],[0.0],[84.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Madera'],2021-02-13 to 2021-02-19,11,[1113000.0],[0.0],[210812.0],[405440.0],[385000.0],[427000.0],[7812.0],[78400.0],[4159200.0],[1091000.0],[140000.0],[451598.0],[640836.0],[3456600.0],[812532.0],[0.0],[84000.0],[0.0],[581.0],[7350.0],[0.0],[97860.0],[161.0],[434.0],[0.0],[0.0],[0.0],[0.0],[14.0]
['Sonoma'],2021-02-13 to 2021-02-19,11,[5986400.0],[0.0],[1142519.0],[967360.0],[1487000.0],[740320.0],[89443.0],[434896.0],[16520800.0],[2970000.0],[0.0],[1164056.0],[812000.0],[6258700.0],[395598.0],[0.0],[890400.0],[106330.0],[1981.0],[76300.0],[0.0],[222180.0],[0.0],[1827.0],[0.0],[0.0],[0.0],[0.0],[70.0]
['Mono'],2021-02-13 to 2021-02-19,11,[1627500.0],[0.0],[51170.0],[98000.0],[147007.0],[65058.0],[0.0],[60200.0],[958000.0],[61300.0],[33250.0],[70700.0],[43876.0],[395500.0],[85022.0],[84.0],[0.0],[378.0],[0.0],[10500.0],[0.0],[42280.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Lassen'],2021-02-13 to 2021-02-19,11,[420000.0],[0.0],[35280.0],[129920.0],[35035.0],[55370.0],[12985.0],[280000.0],[3308400.0],[170157.0],[0.0],[0.0],[30184.0],[2919000.0],[62580.0],[0.0],[36400.0],[0.0],[102200.0],[0.0],[0.0],[88200.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['El Dorado'],2021-02-13 to 2021-02-19,11,[9178000.0],[0.0],[26600.0],[265600.0],[49000.0],[205820.0],[43350.0],[192960.0],[3299800.0],[568540.0],[14000.0],[126987.0],[128896.0],[290820.0],[104036.0],[0.0],[102900.0],[1750.0],[0.0],[20300.0],[0.0],[88760.0],[0.0],[168.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Alpine'],2021-02-13 to 2021-02-19,11,[48160.0],[0.0],[5600.0],[24920.0],[0.0],[350.0],[0.0],[0.0],[56000.0],[1400.0],[0.0],[252.0],[4900.0],[4760.0],[7294.0],[0.0],[700.0],[700.0],[0.0],[0.0],[0.0],[8820.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Santa Clara'],2021-02-20 to 2021-02-26,12,[57292200.0],[70000.0],[4494966.0],[3408720.0],[4540200.0],[3645380.0],[1736420.0],[1979040.0],[66557250.0],[10378340.0],[1757000.0],[2375163.0],[13809028.0],[56766007.0],[1577655.0],[168000.0],[2940000.0],[446264.0],[94515.0],[30800.0],[0.0],[84560.0],[0.0],[700.0],[0.0],[0.0],[0.0],[0.0],[399.0]
['San Luis Obispo'],2021-02-20 to 2021-02-26,12,[7380400.0],[36400.0],[29400.0],[220160.0],[189021.0],[193270.0],[120834.0],[924840.0],[10851800.0],[1543500.0],[182000.0],[12019.0],[353360.0],[2884980.0],[317128.0],[0.0],[0.0],[3150.0],[574.0],[46900.0],[0.0],[175280.0],[0.0],[21.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Kings'],2021-02-20 to 2021-02-26,12,[3226720.0],[0.0],[172480.0],[135520.0],[204421.0],[706174.0],[70.0],[158000.0],[5480300.0],[2703120.0],[7000.0],[329924.0],[234192.0],[4671880.0],[567718.0],[0.0],[179200.0],[0.0],[5012.0],[385.0],[0.0],[87640.0],[42.0],[194.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Yuba'],2021-02-20 to 2021-02-26,12,[9233000.0],[0.0],[80220.0],[134400.0],[224014.0],[612556.0],[140728.0],[0.0],[5233000.0],[496104.0],[0.0],[145194.0],[74200.0],[381360.0],[243138.0],[0.0],[35000.0],[476.0],[602.0],[0.0],[0.0],[0.0],[28.0],[518.0],[252.0],[0.0],[0.0],[140.0],[0.0]
['Shasta'],2021-02-20 to 2021-02-26,12,[1253000.0],[0.0],[178416.0],[595840.0],[233100.0],[143304.0],[392.0],[73920.0],[5051700.0],[801444.0],[0.0],[48524.0],[155232.0],[480004.0],[196350.0],[0.0],[114800.0],[0.0],[231.0],[10500.0],[0.0],[0.0],[0.0],[175.0],[0.0],[0.0],[0.0],[0.0],[245.0]
['Los Angeles'],2021-02-20 to 2021-02-26,12,[407953000.0],[0.0],[7616182.0],[6194880.0],[11036550.0],[88466192.0],[3987977.0],[27677112.0],[456132450.0],[42448700.0],[359100.0],[1773730.0],[28592602.0],[283822340.0],[13695465.0],[170800.0],[385000.0],[160804.0],[274316.0],[467600.0],[33740.0],[1279600.0],[7392.0],[24885.0],[1834.0],[0.0],[0.0],[0.0],[261.0]
['Sacramento'],2021-02-20 to 2021-02-26,12,[195468700.0],[37800.0],[2625826.0],[2490830.0],[5229000.0],[17779040.0],[273461.0],[75648880.0],[95342950.0],[9715860.0],[520100.0],[2481852.0],[13705024.0],[48033285.0],[7243839.0],[396354.0],[824600.0],[166810.0],[18025.0],[1250200.0],[1820.0],[12314400.0],[0.0],[672.0],[0.0],[0.0],[0.0],[0.0],[28.0]
['Trinity'],2021-02-20 to 2021-02-26,12,[1750000.0],[7000.0],[20650.0],[94080.0],[35707.0],[89978.0],[19600.0],[25200.0],[580960.0],[74340.0],[0.0],[18200.0],[41160.0],[226604.0],[13972.0],[0.0],[17500.0],[126.0],[595.0],[0.0],[0.0],[8820.0],[0.0],[40.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Napa'],2021-02-20 to 2021-02-26,12,[27834800.0],[0.0],[81592.0],[85120.0],[126000.0],[663880.0],[364.0],[77000.0],[5713400.0],[1401533.0],[0.0],[153363.0],[255976.0],[2108428.0],[1303890.0],[0.0],[152600.0],[0.0],[378.0],[23800.0],[0.0],[116060.0],[105.0],[75.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Colusa'],2021-02-20 to 2021-02-26,12,[9688000.0],[0.0],[36624.0],[66220.0],[35000.0],[11592.0],[19600.0],[43680.0],[9545000.0],[342965.0],[0.0],[70007.0],[98448.0],[497420.0],[151403.0],[0.0],[350.0],[0.0],[0.0],[11200.0],[0.0],[0.0],[0.0],[14.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Sutter'],2021-02-20 to 2021-02-26,12,[623000.0],[0.0],[47824.0],[118160.0],[68600.0],[69440.0],[0.0],[8400.0],[1675400.0],[428960.0],[0.0],[68264.0],[133000.0],[936880.0],[47369.0],[0.0],[33600.0],[0.0],[35.0],[700.0],[0.0],[0.0],[0.0],[7.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Butte'],2021-02-20 to 2021-02-26,12,[2057720.0],[0.0],[256312.0],[273910.0],[361214.0],[331464.0],[43050.0],[4028640.0],[7711200.0],[1249220.0],[0.0],[102053.0],[215684.0],[1637524.0],[287133.0],[0.0],[232400.0],[0.0],[742.0],[27076.0],[700.0],[376600.0],[35.0],[231.0],[0.0],[1400.0],[0.0],[0.0],[0.0]
['Calaveras'],2021-02-20 to 2021-02-26,12,[634200.0],[35000.0],[56000.0],[44800.0],[77007.0],[99050.0],[700.0],[200200.0],[279200.0],[213493.0],[0.0],[106400.0],[56910.0],[277144.0],[55076.0],[0.0],[33950.0],[0.0],[70.0],[4900.0],[0.0],[36680.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Contra Costa'],2021-02-20 to 2021-02-26,12,[28627900.0],[0.0],[2818217.0],[1560370.0],[2984100.0],[8846222.0],[179088.0],[29580040.0],[20209600.0],[3866212.0],[14000.0],[736071.0],[1233736.0],[17500630.0],[1659644.0],[3570.0],[448700.0],[25200.0],[3248.0],[50400.0],[0.0],[1294020.0],[175.0],[588.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Merced'],2021-02-20 to 2021-02-26,12,[23325000.0],[0.0],[818915.0],[1030800.0],[995000.0],[2336150.0],[2772.0],[321284.0],[17367200.0],[2090332.0],[21000.0],[101052.0],[1281992.0],[5184560.0],[231042.0],[42.0],[443100.0],[0.0],[2044.0],[82705.0],[3430.0],[156240.0],[56.0],[406.0],[0.0],[0.0],[0.0],[0.0],[14.0]
['Sierra'],2021-02-20 to 2021-02-26,12,[116060.0],[10500.0],[5600.0],[7680.0],[10500.0],[12040.0],[45500.0],[33600.0],[77700.0],[21028.0],[0.0],[7000.0],[3500.0],[28280.0],[15974.0],[0.0],[5600.0],[0.0],[182.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[21.0]
['Kern'],2021-02-20 to 2021-02-26,12,[11327750.0],[0.0],[832636.0],[711000.0],[876050.0],[4631760.0],[9863.0],[131040.0],[34771800.0],[9310000.0],[0.0],[137256.0],[3710448.0],[10769325.0],[7176491.0],[0.0],[0.0],[0.0],[17969.0],[1400.0],[0.0],[122640.0],[42.0],[2989.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Orange'],2021-02-20 to 2021-02-26,12,[85459880.0],[0.0],[3526320.0],[7052710.0],[3703000.0],[8493518.0],[2598122.0],[3567040.0],[107754720.0],[14246120.0],[282100.0],[2588194.0],[6583968.0],[47632058.0],[3573607.0],[7056.0],[1400.0],[14700.0],[49336.0],[1788940.0],[14140.0],[1066660.0],[756.0],[2226.0],[16100.0],[0.0],[0.0],[0.0],[364.0]
['Marin'],2021-02-20 to 2021-02-26,12,[10057000.0],[0.0],[214648.0],[754480.0],[336000.0],[1723190.0],[714.0],[1064000.0],[6087900.0],[905240.0],[140000.0],[494186.0],[1183028.0],[4251380.0],[211540.0],[0.0],[155050.0],[151396.0],[1064.0],[0.0],[0.0],[31640.0],[0.0],[133.0],[0.0],[0.0],[0.0],[0.0],[28.0]
['San Mateo'],2021-02-20 to 2021-02-26,12,[16438800.0],[211400.0],[1349789.0],[1633100.0],[1771350.0],[8202040.0],[163520.0],[19889520.0],[21066000.0],[2232272.0],[126000.0],[488782.0],[976080.0],[3133200.0],[477176.0],[7056.0],[285600.0],[0.0],[5327.0],[66500.0],[0.0],[274750.0],[91.0],[329.0],[0.0],[0.0],[0.0],[0.0],[301.0]
['Imperial'],2021-02-20 to 2021-02-26,12,[13705580.0],[0.0],[324324.0],[383600.0],[406000.0],[1758232.0],[18333.0],[632800.0],[32579500.0],[1454600.0],[0.0],[467491.0],[972160.0],[8397140.0],[1308748.0],[0.0],[152600.0],[497567.0],[112126.0],[43400.0],[3500.0],[1165500.0],[784.0],[1267.0],[315.0],[0.0],[0.0],[0.0],[0.0]
['Alameda'],2021-02-20 to 2021-02-26,12,[56062200.0],[305200.0],[2083298.0],[1339800.0],[3078600.0],[2112208.0],[343921.0],[5551320.0],[108983200.0],[14670460.0],[28000.0],[1361866.0],[2214008.0],[18380120.0],[2701326.0],[0.0],[120400.0],[61474.0],[14323.0],[96600.0],[0.0],[447440.0],[70.0],[469.0],[0.0],[0.0],[0.0],[0.0],[1290.0]
['Placer'],2021-02-20 to 2021-02-26,12,[13055000.0],[0.0],[1083824.0],[707840.0],[1281000.0],[2624950.0],[0.0],[1206800.0],[25717600.0],[2424020.0],[350000.0],[11732.0],[827400.0],[3726184.0],[682416.0],[0.0],[660800.0],[15260.0],[101983.0],[3656800.0],[0.0],[1460620.0],[0.0],[77.0],[0.0],[0.0],[0.0],[0.0],[98.0]
['San Joaquin'],2021-02-20 to 2021-02-26,12,[38819760.0],[0.0],[417228.0],[1165860.0],[806435.0],[4457124.0],[71414.0],[4844280.0],[28714890.0],[4025952.0],[576100.0],[1205703.0],[3418072.0],[12114158.0],[952070.0],[700000.0],[361200.0],[310975.0],[6930.0],[375900.0],[0.0],[1248520.0],[343.0],[2082.0],[0.0],[0.0],[0.0],[0.0],[105.0]
['Riverside'],2021-02-20 to 2021-02-26,12,[78153180.0],[2443000.0],[1019298.0],[1172780.0],[756000.0],[8264900.0],[224924.0],[1322160.0],[116854200.0],[10111500.0],[10500.0],[274281.0],[2159416.0],[20052480.0],[2827853.0],[1680.0],[735000.0],[56350.0],[42322.0],[187600.0],[14000.0],[977200.0],[2170.0],[4672.0],[1281.0],[0.0],[0.0],[0.0],[147.0]
['Amador'],2021-02-20 to 2021-02-26,12,[931000.0],[0.0],[33712.0],[40901.0],[98007.0],[188300.0],[42000.0],[0.0],[1451200.0],[198744.0],[0.0],[10605.0],[120176.0],[1371440.0],[54096.0],[210.0],[7000.0],[7000.0],[1423.0],[70000.0],[0.0],[44100.0],[0.0],[35.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Mariposa'],2021-02-20 to 2021-02-26,12,[1046000.0],[0.0],[33712.0],[76160.0],[49000.0],[11592.0],[0.0],[29400.0],[954800.0],[67200.0],[7000.0],[14700.0],[29540.0],[171360.0],[97412.0],[0.0],[0.0],[0.0],[100800.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Mendocino'],2021-02-20 to 2021-02-26,12,[3917000.0],[24612.0],[122241.0],[344960.0],[207200.0],[507560.0],[75400.0],[262960.0],[4957200.0],[722022.0],[0.0],[80150.0],[288500.0],[1501840.0],[178102.0],[224000.0],[68152.0],[5040.0],[448.0],[20400.0],[0.0],[14000.0],[21.0],[84.0],[301.0],[0.0],[0.0],[0.0],[0.0]
['Stanislaus'],2021-02-20 to 2021-02-26,12,[26394000.0],[81200.0],[1034908.0],[1104160.0],[1178800.0],[10000500.0],[28547.0],[39816.0],[15973000.0],[3633700.0],[126000.0],[26460.0],[764652.0],[10358028.0],[1189325.0],[1753612.0],[394800.0],[159978.0],[108199.0],[95200.0],[700.0],[257040.0],[1470.0],[766.0],[0.0],[0.0],[0.0],[0.0],[7.0]
['Fresno'],2021-02-20 to 2021-02-26,12,[34865040.0],[0.0],[801500.0],[870940.0],[1052800.0],[1321810.0],[57351.0],[1820000.0],[60753000.0],[12068000.0],[241150.0],[491519.0],[2132200.0],[12613440.0],[2385803.0],[0.0],[10500.0],[8960.0],[12943.0],[79800.0],[0.0],[897540.0],[28.0],[2457.0],[0.0],[0.0],[0.0],[0.0],[861.0]
['San Francisco'],2021-02-20 to 2021-02-26,12,[34672120.0],[317800.0],[1681512.0],[1639120.0],[2195935.0],[421302.0],[73584.0],[1058960.0],[40990500.0],[3137869.0],[0.0],[149583.0],[2185220.0],[16498620.0],[627762.0],[6720.0],[79450.0],[18060.0],[9191.0],[85820.0],[0.0],[747880.0],[0.0],[734.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Tulare'],2021-02-20 to 2021-02-26,12,[27558720.0],[0.0],[504049.0],[568960.0],[1169700.0],[1814414.0],[44989.0],[505120.0],[20035200.0],[2699620.0],[99050.0],[155946.0],[1694322.0],[6624562.0],[624694.0],[14.0],[534800.0],[93975.0],[7084.0],[44380.0],[4970.0],[350000.0],[196.0],[1169.0],[4200.0],[0.0],[0.0],[0.0],[0.0]
['Monterey'],2021-02-20 to 2021-02-26,12,[26040000.0],[0.0],[767053.0],[590520.0],[1001000.0],[1938990.0],[29281.0],[5342140.0],[24353536.0],[1850296.0],[102200.0],[199353.0],[905080.0],[12535260.0],[1254939.0],[0.0],[238000.0],[58513.0],[2345.0],[88200.0],[700.0],[690060.0],[0.0],[266.0],[0.0],[0.0],[0.0],[0.0],[364.0]
['San Bernardino'],2021-02-20 to 2021-02-26,12,[30454000.0],[0.0],[319130.0],[735490.0],[511000.0],[2438394.0],[22900.0],[14400.0],[48793000.0],[11134508.0],[5250.0],[60277.0],[1933232.0],[8871898.0],[1011772.0],[0.0],[140000.0],[49875.0],[31206.0],[33040.0],[8050.0],[235900.0],[2100.0],[5677.0],[0.0],[0.0],[0.0],[0.0],[140.0]
['Lake'],2021-02-20 to 2021-02-26,12,[7713720.0],[0.0],[116228.0],[143080.0],[154700.0],[211302.0],[350.0],[419160.0],[5615160.0],[345037.0],[2800.0],[350.0],[147000.0],[682500.0],[75656.0],[0.0],[0.0],[0.0],[91.0],[14000.0],[0.0],[79380.0],[0.0],[35.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Santa Barbara'],2021-02-20 to 2021-02-26,12,[17578120.0],[0.0],[880915.0],[434000.0],[1267000.0],[984552.0],[21350.0],[630576.0],[19782800.0],[3093580.0],[0.0],[20349.0],[507200.0],[14190080.0],[1098516.0],[0.0],[336000.0],[29134.0],[5789.0],[95600.0],[0.0],[327880.0],[0.0],[343.0],[168.0],[0.0],[0.0],[0.0],[126.0]
['San Benito'],2021-02-20 to 2021-02-26,12,[2771000.0],[7000.0],[269276.0],[106400.0],[630000.0],[897820.0],[48300.0],[4861920.0],[2450160.0],[222180.0],[14000.0],[3962.0],[47600.0],[1825670.0],[27440.0],[0.0],[89600.0],[1925.0],[56.0],[0.0],[1820.0],[80280.0],[70.0],[70.0],[0.0],[0.0],[0.0],[0.0],[14.0]
['Glenn'],2021-02-20 to 2021-02-26,12,[777000.0],[0.0],[32256.0],[117880.0],[91000.0],[19950.0],[19600.0],[0.0],[1816600.0],[147679.0],[0.0],[70.0],[25900.0],[1743000.0],[24472.0],[0.0],[1750.0],[0.0],[1785.0],[700.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Nevada'],2021-02-20 to 2021-02-26,12,[2945600.0],[0.0],[83139.0],[44240.0],[120400.0],[225784.0],[69300.0],[12600.0],[987000.0],[88088.0],[0.0],[22988.0],[67900.0],[1020040.0],[59150.0],[0.0],[4550.0],[2800.0],[700.0],[7700.0],[0.0],[95200.0],[0.0],[84.0],[0.0],[0.0],[0.0],[0.0],[28.0]
['San Diego'],2021-02-20 to 2021-02-26,12,[137551736.0],[141400.0],[1899520.0],[3412640.0],[3136000.0],[27648628.0],[1492862.0],[5363288.0],[128866000.0],[14536256.0],[700000.0],[2090935.0],[5416656.0],[20598169.0],[3399067.0],[177282.0],[470400.0],[77364.0],[49266.0],[823200.0],[10570.0],[35280.0],[1260.0],[3507.0],[504.0],[0.0],[0.0],[0.0],[371.0]
['Inyo'],2021-02-20 to 2021-02-26,12,[4061960.0],[52500.0],[18158.0],[72870.0],[126700.0],[35924.0],[32893.0],[660800.0],[3672700.0],[942760.0],[28000.0],[5488.0],[193592.0],[661360.0],[113484.0],[756.0],[9100.0],[10087.0],[100800.0],[2100.0],[1050.0],[66920.0],[280.0],[21.0],[364.0],[0.0],[0.0],[0.0],[35.0]
['Yolo'],2021-02-20 to 2021-02-26,12,[7867160.0],[7056.0],[88256.0],[340480.0],[147000.0],[552846.0],[0.0],[530880.0],[5707000.0],[2756740.0],[42000.0],[85925.0],[326060.0],[1776600.0],[308735.0],[0.0],[21000.0],[28063.0],[959.0],[16800.0],[0.0],[334040.0],[0.0],[238.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Modoc'],2021-02-20 to 2021-02-26,12,[406000.0],[0.0],[53998.0],[62720.0],[71400.0],[91700.0],[19600.0],[13440.0],[1400600.0],[68313.0],[0.0],[143108.0],[37100.0],[122920.0],[30128.0],[0.0],[1750.0],[0.0],[252.0],[0.0],[0.0],[8820.0],[14.0],[63.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Humboldt'],2021-02-20 to 2021-02-26,12,[10676960.0],[0.0],[621292.0],[326480.0],[764400.0],[1151150.0],[108528.0],[63840.0],[14130200.0],[708533.0],[5250.0],[792631.0],[310586.0],[1925840.0],[276892.0],[0.0],[441700.0],[0.0],[0.0],[13300.0],[0.0],[134960.0],[35.0],[0.0],[1456.0],[0.0],[0.0],[0.0],[28.0]
['Ventura'],2021-02-20 to 2021-02-26,12,[21098300.0],[0.0],[874328.0],[201600.0],[1582000.0],[3506550.0],[240520.0],[1505440.0],[69878050.0],[4015564.0],[0.0],[68292.0],[2676700.0],[15923400.0],[600185.0],[0.0],[797650.0],[35280.0],[5635.0],[48900.0],[0.0],[371140.0],[350.0],[455.0],[336.0],[0.0],[0.0],[0.0],[595.0]
['Tuolumne'],2021-02-20 to 2021-02-26,12,[3570000.0],[0.0],[42000.0],[109830.0],[154000.0],[339360.0],[7014.0],[20160.0],[13598100.0],[191919.0],[0.0],[28.0],[209160.0],[1323784.0],[99085.0],[0.0],[28000.0],[350.0],[2212.0],[3500.0],[0.0],[114660.0],[0.0],[125.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Santa Cruz'],2021-02-20 to 2021-02-26,12,[19482080.0],[71652.0],[363090.0],[495360.0],[463400.0],[2671200.0],[22946.0],[266000.0],[16002000.0],[1610672.0],[476000.0],[29995.0],[746844.0],[8110175.0],[801220.0],[5600.0],[164500.0],[37800.0],[497.0],[34720.0],[0.0],[85820.0],[0.0],[1288.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Solano'],2021-02-20 to 2021-02-26,12,[17705520.0],[97300.0],[411978.0],[878080.0],[693700.0],[678496.0],[15785.0],[40320.0],[10467200.0],[1416700.0],[5250.0],[98717.0],[803138.0],[3861340.0],[244636.0],[0.0],[0.0],[33250.0],[3052.0],[70700.0],[0.0],[13020.0],[0.0],[126.0],[0.0],[45500.0],[0.0],[0.0],[35.0]
['Siskiyou'],2021-02-20 to 2021-02-26,12,[1288000.0],[0.0],[44142.0],[226520.0],[197407.0],[106484.0],[67550.0],[7000.0],[4316200.0],[385553.0],[0.0],[350.0],[35224.0],[861000.0],[60732.0],[0.0],[73500.0],[0.0],[2905.0],[0.0],[0.0],[70000.0],[0.0],[35.0],[0.0],[0.0],[0.0],[0.0],[98.0]
['Del Norte'],2021-02-20 to 2021-02-26,12,[8084900.0],[0.0],[355005.0],[141995.0],[358400.0],[586102.0],[0.0],[847392.0],[10024800.0],[414484.0],[28000.0],[211246.0],[90300.0],[1533970.0],[186052.0],[42.0],[322350.0],[10500.0],[0.0],[8400.0],[0.0],[190820.0],[0.0],[42.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Plumas'],2021-02-20 to 2021-02-26,12,[308000.0],[0.0],[19600.0],[40320.0],[70000.0],[18200.0],[19600.0],[37800.0],[688200.0],[121800.0],[0.0],[16422.0],[30912.0],[94920.0],[25116.0],[0.0],[0.0],[2814.0],[1414.0],[5600.0],[0.0],[0.0],[168.0],[0.0],[0.0],[0.0],[0.0],[0.0],[133.0]
['Tehama'],2021-02-20 to 2021-02-26,12,[535360.0],[0.0],[700.0],[222600.0],[24500.0],[33600.0],[19600.0],[44800.0],[2994000.0],[251125.0],[0.0],[54866.0],[67200.0],[412440.0],[48356.0],[0.0],[12600.0],[0.0],[3472.0],[1400.0],[0.0],[0.0],[0.0],[84.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Madera'],2021-02-20 to 2021-02-26,12,[1113000.0],[0.0],[210812.0],[405440.0],[385000.0],[427000.0],[11812.0],[93600.0],[4372800.0],[1316000.0],[140000.0],[472408.0],[640836.0],[3456600.0],[812532.0],[0.0],[84000.0],[0.0],[581.0],[7350.0],[0.0],[97860.0],[161.0],[461.0],[0.0],[0.0],[0.0],[0.0],[14.0]
['Sonoma'],2021-02-20 to 2021-02-26,12,[5986400.0],[0.0],[1142519.0],[1005760.0],[1547000.0],[740320.0],[113491.0],[434896.0],[16958200.0],[3450720.0],[0.0],[1204096.0],[812000.0],[6258700.0],[395598.0],[0.0],[890400.0],[106330.0],[1981.0],[76300.0],[0.0],[222180.0],[0.0],[1827.0],[0.0],[0.0],[0.0],[0.0],[70.0]
['Mono'],2021-02-20 to 2021-02-26,12,[1627500.0],[0.0],[51170.0],[98000.0],[147007.0],[65058.0],[0.0],[60200.0],[969800.0],[72100.0],[33250.0],[70700.0],[43876.0],[395500.0],[85022.0],[84.0],[0.0],[378.0],[0.0],[10500.0],[0.0],[42280.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Lassen'],2021-02-20 to 2021-02-26,12,[420000.0],[0.0],[35280.0],[137600.0],[35035.0],[55370.0],[12985.0],[280000.0],[3342800.0],[195699.0],[0.0],[0.0],[30184.0],[2919000.0],[62580.0],[0.0],[36400.0],[0.0],[102200.0],[0.0],[0.0],[88200.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['El Dorado'],2021-02-20 to 2021-02-26,12,[9198000.0],[0.0],[26600.0],[300160.0],[49000.0],[206220.0],[63350.0],[396480.0],[3534400.0],[836500.0],[14000.0],[126987.0],[129696.0],[306180.0],[106036.0],[0.0],[102900.0],[1750.0],[0.0],[20300.0],[0.0],[88760.0],[0.0],[168.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Alpine'],2021-02-20 to 2021-02-26,12,[48160.0],[0.0],[5600.0],[24920.0],[0.0],[350.0],[0.0],[0.0],[57000.0],[1580.0],[0.0],[252.0],[4900.0],[4760.0],[7294.0],[0.0],[700.0],[700.0],[0.0],[0.0],[0.0],[8820.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
['Santa Clara'],2021-02-20 to 2021-02-26,13,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['San Luis Obispo'],2021-02-20 to 2021-02-26,13,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['Kings'],2021-02-20 to 2021-02-26,13,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['Yuba'],2021-02-20 to 2021-02-26,13,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['Shasta'],2021-02-20 to 2021-02-26,13,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
['Los Angeles'],2021-02-20 to 2021-02-26,13,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
